Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@Charapp_BetsyB @realDonaldTrump Elizabeth, if the kids return to school, it will look nothing like it used to. #Pandemic #COVID19",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290650344951820288
@Kek_Klothing @aussie_smitty Not hard to understand if you just follow the money! #SilentMajorityRising #UnmaskAmerica #ReOpenOurSchools,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288937500124180480
@DiamondandSilk Agree with you he is spinning fear throughout our country it needs to stop.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276637929444642817
:notes::arrow_forward:Love nwantiti remix @ckay_yo @joeboyofficial @KuamiEugene On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281932866457341954
"And now Toronto is letting people occupy downtown Toronto @TorontoPolice @JohnTory you guys are a true joke to the society of Canada. 

Canada the swamp is here...you want Seattle, well you got it!

#EnoughIsEnough #CorruptionInGovernment #NotMyPrimeMinister",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276200467874361344
:notes::arrow_forward:Find a bae @iamkissdaniel    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283400527431245830
"@ChatChristi More than likely, since it was already here much earlier than previously reported.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1281535368689602560
"I'm planning on streaming some overwatch tonight at 6 pm EST on #twitch I'll be posting a link later for you to come and hang out!!
#streamer #overwatch #newbeginnings",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287758947299008518
never go full #andrews. #auspol,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290062543466016769
"This usually happens during heavy rain and today's no different:  MTA is clearing downed branches along the Q/B line from Avenue M to Newkirk.  If you're relying on the Q/B to get around today, don't.",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290703795861815296
@DrEricDing Thank you. My Governor @KimReynoldsIA needs to see this important information from a medical professional such as yourself.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1284671571815211010
:notes::arrow_forward:Travel the world @cassper_nyovest  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285977026659311616
@fordnation Downtown Patio Bars are packed but kids still cant play on swing sets ? How Fkn Stupid is that?! @fordnation #Onpoli #Covididiots,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282677802051960833
:notes::arrow_forward:Make am @patorankingfire   On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1288152639910313984
"I’d like to thank all the companies, individual content creators, and people on and behind the scenes who work in the entertainment and media industry who continuously bring us new content to watch and stream durring these historic times.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282943861136830489
"Who is ready for some #baseball?

#BaseballisBack #MLB",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1275983430065565700
"@Ian56789 @NIsakoff Total scum, bought and paid for shill.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278136210314145794
"@_ItsAngelC @VA94Vet @glenton123 @LOGANGAIN1 @ganseyman @V1ctor1aDiane @Angel_Stockler @Jen2Gain @irvinejulie @Annie22462736 @Vazkko @SevenGodess @khalidaajzi @shah_aajiz @Elrecargado2 @GRAHAM15583070 @lumpie125 @JennyDazz66 Thanks happy weekend y'all 
Gracias igualmente Carol..! :revolving_hearts:

  :butterfly:@VA94Vet:butterfly:  :pizza::house::tada:",stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",pos,1286828600470245381
"@JoeBiden We already have this great President in the White House. He is working hard for all Americans, and he is very optimistic about our nation's future.",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1285031235585224704
@dannowicki @AP Fabulous. Work that herd immunity.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1277005585398083586
@LivEchonews This rag is mad,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282053334296219648
Watching and waiting for @LFC to get their premier league trophy :red_heart_selector::red_heart_selector: #champions #lfc #YNWA,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286051600293924864
:notes::arrow_forward:Fact @victor_adere  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285939507028807681
"@katalva3 The plan in Iowa and other states run by Republicans was never to save people’s lives, it was to ensure there were enough hospital beds to take care of the sick and dying. 105,094 cases in AZ with 1,927 dead. Doubled in two weeks. #WearADamnMask ",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280631226844344322
"@KTLA The King of California, Lord @GavinNewsom is a tyrant and we the free people of America will no longer tolerate his Chinese Communist Loyalty anymore!!! #RecallGavin2020 #RecallGavinNewsom",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285290447913414656
:notes::arrow_forward:Yikes @NICKIMINAJ  On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289544004552372224
@sdr_medco @american2084 @BenediktAmrhein @BrokenSpiritNMB @Atrumphater @faridghalili @ArresthimNow @56blackcat @AmyAthatcher @AlvarezHashi @bamableu @BCOOL333 @BrendaBalazs @Back_dafucup @Bill_Maxwell_ @blueheartedly TY  Sheila for your kindness in including me. #ResisterFamily,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1280693439458414592
@silveraa @realDonaldTrump @JoeNBC @foxandfriends @CNN Making a hot chocolate to settle into a night of entertainment.. in :flag_for_Australia:.. actually his ratings may be good here.. while in lockdown! #lucky,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290274762409746432
@dominiquetaegon So. Refuse.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282798423511621633
"So I walk into restaurant, mask required to walk in but can take it off to sit and eat?  Basically I’m in the no smoking section of 1970s flight!  #COVID19 #COVID19 #facecoverings",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286692611059863553
:notes::arrow_forward:Baby @joeboyofficial     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281965219871367169
"@tedcruz This is  fabulous idea!  
#NoMoreSpending",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287527343901282304
.@GovAbbott Local officials like @JudgeClayJ know what is best for Dallas.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1277344205157863425
@parasolconsult @mohgovgh People wrongly thinking it's only elderly who are in danger and selfishly taking no precautions are causing this to run on and on.,stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289472173661392896
:notes::arrow_forward:All night long @YFNLUCCI @TreySongz  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290312774959214596
@HoarseWisperer I am pretty sure that no one in quarantine has been charged by bison. Just sayin’.,stay_at_home_orders,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285632085298946048
"@DeanMacpherson @jmtros They have no intention of building or creating anything, they make more from the illegal trade of tabacco and now alcohol.  @DrZweliMkhize the old age of a Drs don't fix their mistakes they bury them, that is why graves are being dug",stay_at_home_orders,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282409358396207104
:notes::arrow_forward:Young love @adekunleGOLD     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1281963274444124160
:notes::arrow_forward:Number one @Badboytimz   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,stay_at_home_orders,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1285206305096032268
