Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@realDonaldTrump Well maybe of we only had a strong president that would,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280215486152597509
Some day I'd like to visit Wuhan and eat some fresh food from their wet markets. But I wouldn't step foot in their Pandemic Lab. #WuhanLab #Coronavirus #COVIDー19 #freshfood #Wuhan #DrFauci #DonaldJTrump,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1256789885803003904
"@MariaSMBO1 Birx is good, but",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290024383730331648
@AdrianNormanDC #Masks / face diapers for us not the thirsty dehydrated elite I say mischievously!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287025682673893376
"Wonder will there be a time when employees will be tested before reporting to work as we wait for the race for the #COVID19 vaccine and/or cure?

#DrFauci may have an answer.",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1248393293936750594
"#Trump WH forbids #DrFauci from testifying before the House of Representatives (controlled by #Dems).

Hwvr, Trump WH *will* allow #Fauci to testify before #MoscowMitch""s Senate b/c controlled by #GOP.

This is no time to play politics &amp;/or censor the truth.

#CoronavirusUSA",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1256667674735783943
@CNN “Blindfolders on and covering your ears”... just add a mask and you have most @TheDemocrats,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281473079453945856
#KNOCK1stwin #JeffreeStarApproved Hello everyone :blush::wave:. #helllo. #COVID19. #SCOTUSLive. #coronavirus. #WednesdayWisdom. #DrFauci. #twitch. #ThankYouNurses. #kpopstansareoverparty,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1260520896600649728
"@realDonaldTrump @RonnyJackson4TX Trump keeps calling it a flu to minimize it... it’s a virus.  He also suggested injecting bleach after claiming the whole thing was a hoax solely to harm his re-election. Still does BTW. Trumps results speak for themselves, look where we are.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283086865101279232
"Today’s #COVID19 Inspired Haiku...

Years spent in training
We are NOT the enemy
Fight alongside us",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283366474053189642
@DanielBrown53 @notyetagm @Flyfredi @nytimes He is right. The death rate is down over 90%. Sadly the public is unable to think or reason for themselves and they expect the media to do all their thinking and reasoning for them.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278310210667495425
@drdavidsamadi He is disgusting!!,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283776412269391873
@MamblamOBB @Dajody1 @davidaxelrod @realDonaldTrump Dems applaud mediocrity and failure.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282635402105561091
@SexCounseling Of course!,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1284946048302153728
"Wealth attracts friends as honey draws flies, but poor people are avoided like a plague.
Proverbs 19:4 :mask: :scream:
#coronavirus 
",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282546455425802240
Fauci popped up in the news cycle today.  Do his models show round 2 of the coronavirus has started?  Is it time to start hoarding again?,fauci,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1270744071368249345
@hossehenad @inittowinit007 @tedcruz :clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone: Don’t wear a mask:bangbang: Only :sheep: wear mask.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282794865194041345
"I wish these so-called elite doctors would not only advise #SocialDistancing but also help people understand how to build up their immune systems but oh no, all they wanna push is big pharma vaccines.",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1248793765696942080
The fact that the market rose today in the middle of a pandemic with no vaccine 25% of the population unemployed with more shut downs ahead may indicate to some socialists that this may not be the indicator of economic well being we should rely on.,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285366470675849216
"@Newsweek #DrFauci Do you consider manipulation of data, lack of transparency of #Covid19 infection, death rates by #Republican govs in #Florida #Alabama #Arizona #Texas #Georgia to be equally harmful to ability to control #coronaviruspandemic? .@CDCgov #voteGOPout #voteBLUEtoSaveAmerica",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1269646972811689987
I hope we all learn from this experience... what @realDonaldTrump did yesterday in his coronavirus update was propaganda! He is playing politics with our lives ! Hopefully in Nov we can express accurate our disgust for these actions ! #WhiteHouseBriefing,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1250094620832198656
@drdavidsamadi @davidwebbshow Just another reason to,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289522931240861696
@davidicke :100: correct,fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1280467949258567682
@ChloeSalsameda The fraud should be exposed,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285986379202256896
"Win up too $4,000 in Quicken Loans Quickly sweepstakes!!! #COVID19 #Trump2020 #TrumpPressConference #sweepstakes #giveaway #DrFauci #whiteprivilege",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1256132066577731584
":stop_sign: Remember:

:x: No Trumper gave any shit about overworked hospital staffs
:x: Said hospitals empty, #Covid19 is less dangerous than flu
:x: Wanted to fire #DrFauci
:x: Demanded to be on streets 

Now that they have these things going on for them...",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1268160405714669570
"Now watching opening statements during the Senate hearing.

#COVID19 
#DrFauci",fauci,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1260217804403494922
"@IngrahamAngle You are only an ""expert"" when you make more correct predictions than wrong ones.

#TheExperts #Covid19 #RandPaul #DrFauci",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1260277094229000192
"@dbongino It's Sunday July 26th, 2020 and you're still an idiot!#TrumpIsACompleteFailure #TrumpVirus #BidenPledgesAllegianceToUS",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287494726137020423
Looks like shooting the messenger is the order of the day in the Trump White House - again. #COVID19,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1249687513767297024
"Crap Peter Navarro just called @realDonaldTrump a genius. Peter you're on drugs. @peternavarro45 you're a whackadoo.

#TrumpsGestapo 
#TrumpVirus 
#PutinsGOP 
#PutinsPuppets 

#BountyGate",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288449236372205569
@PlanetFitness  why tf r u pulling money out of my account when i can’t even go to the gym now ???  This is a lockdown.  Thieves !!! #planetfitness #coronavirus  #Covid_19  #FridayThoughts #DrFauci #CoronavirusPandemic #lockdown  #,fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1241134701491957760
"@AxHartz @jonlionfineart2 That's just bullshit. You are obviously parroting the Trump line. But there's never been a more corrupt administration than Trump's,  so you're not in a position to judge. 
#TrumpCorruption 
#TrumpLiesAmericansDie",fauci,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284292212600127488
