Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@AZPMary1 @Belann_Farrar1 @WatrDi @GAL4POTUS @MyManMap @michelschoever2 @MsaJr3 @CaseyMaeD @mc_mont @brendas1961i @Robinstrander @Anonagain3 @BeckSapp @Sam2323_43433 @Roller501 @BandoMarlin @WAlways2 @tyler_ley @survrad @Derekinaz @tad1dat @KineKathinka @KateKateSDA @SheliaBoren Dems, protect the people, not your criminal rioters. Dems must start protecting the people and arresting their criminal rioters. #EndDemFascism #ObamaGate #WalkAway #AllLivesMatter #BLMTerrorists #EndShutDown",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290774693990080514
@nikstift @SenMcSallyAZ Republicans: “Other” 5 billion #McSallyout2020 #RepublicansForBiden #VoteForOurLives #TrumpVirus #TrumpVirusDeathToll156K,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290148075030233088
Is it just me or has the increase in mask wearing also caused a increase in fat young people?,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290015188993835008
"13-07-2020
#Malta #NoPublicHealthEmergency

#COVID19Malta Today:
0 Case 
0 Recovery 
456 Tests 

Totals
674 Recorded cases
107,622 Tests
660 Recoveries
5 Active Cases
9 Deaths

#StaySafeStayHealthy 
 ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282656046113345537
"@GeraldoRivera You think the virus is bad, wait until that vaccine hits. #LiberalismIsAMentalDisorder #SocialismKills #NoVaccine",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287725513847345152
"What if we let schools open with only teachers under 40? The death rate would be comparable to other school year viruses we were comfortable with last year. Teachers over 40 can sabatical, and we could get some great new young teachers in the system!
#WeWontDieforDOE",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290472604097220608
"@MKBHD @UnboxTherapy There is no stats saying how many people are wearing a facial mask. Me believes TWITTER knew that and tricked us with their : ""We will give you an edit button when everyone wears a facial mask.",face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282605724779126784
@MattHancock U should be ashamed of ur behaviour and the crap u keep spouting... this started as a 3 week lockdown to protect the nhs and flatten the curve..what the hell is happening!!???#KeepBritainFree,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287801997496901636
"@carlquintanilla If he thinks everyone is lying, has Chuck ever wondered if it was him who was wrong? Nah, because his conspiracy theory is more fun. ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282650509917265921
"@KCMOHealthDept @QuintonLucasKC 10th extention of extreme experimental measures. You all are a bunch of lying extremists #noconfidence 
#fireArcher ",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281685538874040322
@FedEx Delivery driver just needed to verify ID with my wife. No mask? #COVID19,face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1289649342282784768
I’m really fearing all the news of #COVID19 outbreaks and parents and teachers dying once schools open.  Please everyone- be safe.,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289635478581510151
"@ikeandmikeblog They only had three masks. Since he's a red shirt, he automatically gets the short straw.

",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282654860773597187
@denniallen Absolutely it’s not rocket science -,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282609948585652225
@AndrewP92494752 @Sligogirls @simondolan @GrantMcLellan9 The Coronavirus bill was given royal ascent so anything write in it is LAW,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289991075835174912
"Okay people let's dumb this down for the 38%.

Less tests≠less infected with Coronavirus.

If a woman is pregnant and doesn't take a test, she's still pregnant. 

#COVID19 #ItIsWhatItIs #MAGAmath",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290731370747006977
@drsimonegold @maelfyn Covid Is hoax,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1288343237615407105
"I had COVID-19 3 weeks ago and I still cannot smell or taste anything. I read where it could take a while (maybe forever) fort senses to come back. I know I’m one of the lucky ones, but if you know me you know how sad I am that I can’t taste any food:triumph:",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289755415979286528
"@SkyNews He's right . Its a different strain to the first one , it travels in dinghys across the English Channel , and comes in small clusters rather than one 'big hit' Its called the 'Calais Jungle wave' @BorisJohnson @Nigel_Farage #migrants #coronavirus #Scamdemic #myfuture",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1289112393864425472
Did you start wearing a mask before or after a State / local Government told you to?#WearAMask or,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1289021780196286464
"@AHickinbotham @McCDick Divide and Conquer ! 

I wish people we see this and understand this 

Coronavirus Bill is a control mechanism designed to test our compliance !

If we don’t resist now then it’s game over !",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288185703214481411
"@pauliewalnutsuk Me neither.
",face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282097987599163393
@GeneralDilley Hey Fauci we see through your corona lies. Fox stop supporting the covid hoax,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289223816116408320
@polarazzi @davey7163 @JohnTory Glad you obiviously havent been to a hospital lately. #staysafe,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",neg,1289907033450323968
@JohnsHopkins is pissing @POTUS off with telling truths about #COVID19 #ItIsWhatItIs Please don't believe y'alls President because he lies. #NovemberIsComing but fast enough #WashYourHands,face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290849227472605188
"@RobinHood0010 @GuidoFawkes1776 @POTUS Read it, if you #libtards can read  #COVID19 #COVIDー19 #COVIDIOTS",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287981773356445696
"Trump wore a mask today. Guess @GavinNewsom will be reversing the silly mask requirement now!
#MAGA #KAG #Trump2020 ",face_masks,NONE,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282195445968769024
Any skincare suggestions for breakouts because of face masks?!:flushed: :mask:,face_masks,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1290710445972750338
"Globally #COVID19 #SARSCoV2 has a CFR of 3.3.
Influenza for 2019-202 had a CFR of 0.09.
The Corona Virus is 36 times more fatal.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290314396506288128
"@chico14436924 Dems are crazy and the people that vote for them are insane. If any political party let mobs burn down my neighborhood and endangered my family, I would never vote for them again. And guess what?This is way I will not be voting for a Dem again. #WalkAway #EndDemFascism",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290829304083906561
"@KirstieMAllsopp @LuluBowen1 When you get sick, what's the first thing you do? If you said ""flush all my money down the toilet,"" you're in line with this coronavirus response.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290531106714943488
"@Full_On_Cynic I am a multitasker. I will be voting Green to help them reach 5%, but I am 100% ready to put my vest and gas mask on, just been busy working nonstop as a nurse since Covid hit. Ugh.",face_masks,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290221777222852608
