Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
Why don’t the small percentage of parents who feel that online education is useless withdraw their children from private schools and admit them in free govt. schools with highly paid and qualified teachers? Why make majority of parents and students suffer?,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287066508657655810
So just got a survey call about opening schools in Idaho.  Some interesting questions to say the least.,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282855842958635009
"I believe Indian schools only create robots, people should rather get into home school, so their perception and vision remains organic.",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287318930244227072
"@CDCDirector , so you caved. Got it...#CDCTrumpVirus #TrumpVirus",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286805314973491201
School is said to be our 2 home. If home needs to maintained than even schools need maintenance. No fees is no solution.,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287326201845919744
"@jaketapper @deutsch29blog Come on, everybody! Let’s be fair! This is only the person and regime that gaslights about everything! Above all, we must exceed journalistic integrity when confronted by a known liar! #arpx #COVID19",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283971464438349825
Has this panemic time not affected schools and teachers? Central govt when says that nobody's salary should be cut or revamp then why this does not apply to teachers and school staff??,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287325505268535302
"Its not a big deal if one year schools don't charge fees.

Its ok if students don't study for a year

Its ok if parents want to save on that money and enjoy vacation at home for a year. 

This is exactly why we need EDUCATION.

Leads us from darkness to light",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287286926043574273
@columbusmonthly Guess what. Schools closed for 1 MONTH,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1286444476974731264
@ClayTravis @JohnCooper4Nash It’s not about masks. It’s about the Teachers Union twisting the tax payers arm for more money. Where does it all end?  Money obviously doesn’t fix failing government schools.,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281251550615216136
doing my college a solid just emailed in saying i’ve self isolated and only had corona virus for like 7-8 days now so should be ok :blush: don’t thank me yet #COVID2019uk,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237510311428665345
"#SaveOurSchools Schools are doing the best they can &amp; government should undstd &amp; appreciate the efforts behind running an Online classes in today's  pandemic time. I am sure things will look bright soon. 

Let support our schools",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287258924941361153
@BashRipRock75 @MattFinkes Democrats have lit the fire of another subprime mortgage lending like crisis that happened in 08-09 without having to actually do it. People can’t pay rent and then others can’t pay mortgages. #OpenAmerica,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284111537511313409
@PMOIndia @narendramodi Yes.... you mentioned right Sir. #schools but now we need to #SaveOurSchools our schools are shutting and so will our bread and butter. No fees is not a solution.,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287314892626698240
I hope she is autopsied or vivisected to help us understand how she's able to effortlessly speak out of two mouths simultaneously. #TrumpPressConference #TrumpLiesAmericansDie #kayleighmcenany,school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283848419807825921
"Education is a fundamental right &amp; not a subject of votebank.
Parents&amp;schools should stay united &amp; stop getting influencEd by political dramas.
Its my choice to select  best for my child. 
Every good thing comes with a cost &amp; if I want best I  should pay for it",school_closures,NONE,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287375454215614465
“... going to school right now feels like an experiment...” as said by a student interviewed from Fairfax Co schools @craigmelvin #iteach,school_closures,NONE,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1282694017558421504
