Tweet,Target,Stance
"Yes, because he stands with the President of the United States, #POTUS45, Donald J. Trump. We ALL should. The ONLY reason were in this mess is because of a political party and an extremist liberal progressive base that has not accepted the 2016 election result &amp; destroying",Donald Trump,FAVOR
"Coronavirus Update (Live): #USA Total Cases 163,183 Todays New Cases+19,692 DIED TODAY +563 Total Deceased 3,146 #Trump played golf and held rallies on weekends since January... he + #FoxNews called the pandemic a HOAX, a PLOT #MOG",Donald Trump,AGAINST
"Michael Wildes flotus and her parents immigration attorney just told #trump to go F himself. With respect to a case of killing the 14th amendment, the case is dead on arrival to a district court will never make it to Supreme Court.",Donald Trump,AGAINST
"#UpChuckSchumer is a SERIOUS piece of $H!T who belongs IN PRISON WHY arent the treasonous seditious #Democrat $CUM8AG$being charged &amp; arrested?! Like, WTF @POTUS @realDonaldTrump @RealJamesWoods @marklevinshow @TuckerCarlson @seanhannity @dbongino",Donald Trump,FAVOR
"#President #Trump talking in Richfield OH about a lot more than infrastructure: Middle East, North Korea, healthcare, veterans, school shootings and more. #ohiodotcom",Donald Trump,NONE
"Just remember, if @senatemajldr and the @GOP Senate had done their damn jobs and removed #DonaldTrump and complicit Pence from office, @SpeakerPelosi would be President and we wouldnt be in this freaking awful mess",Donald Trump,AGAINST
"We know about the virus, we know how to try and stay healthy, what we don't know is the thievery going on while we're in a pandemic. @SenatorBurr #trump @whitehouse. Et .al",Donald Trump,NONE
But what @Omar has said about #Jews is ok. Or #some people did something. What about the other one who called @realDonaldTrump a M*ther F*cker? How about not one #Democratic #Congress person Has denounced the violence by #antifa or other Democrats against anyone Maga? #Hypocrite,Donald Trump,FAVOR
"Democrats on Capital Hill are so stupid , Trump is leading them right into a huge trap, they are history...",Donald Trump,FAVOR
"Every single #Republican that made a fool out of themselves during the House #Impeachment Trial, has given #Democratics the perfect material to use in campaign ads for the #2020elections. The worse that #Trump acts, the worse it is for them. Wait until his taxes are released!",Donald Trump,AGAINST
You better keep licking #DonaldTrump's ass #LindseyGraham! You've flushed your integrity down the toilet to play golf with the senile old goat so this is as good as it will get for you! History will treat you as the ass kissing stooge you really are! Sad! #POTUS @realDonaldTrump,Donald Trump,AGAINST
George Conway: Trump can't accept that the presidency doesn't belong to him #msnbc #politics,Donald Trump,AGAINST
This VIRUS is a slow motion series of nuclear weapons going off all over the country IT IS A FIRST STRIKE WEAPON WAKE UP PEOPLE #realDonaldTrump #FoxNews #CNN #Election2020 #GOP #Democrats #coronavirus #COVID19 #CoronavirusOutbreak #StayHomeSaveLives #StayHome,Donald Trump,FAVOR
"Using Huawei in UK 5G networks would be 'madness', US says | Technology | The Guardian more #Brexit bullying from #DonaldTrump and the #USA #TuesdayThoughts #uk #Huawei",Donald Trump,AGAINST
"#NeverTrumps harp on Trumps *tone*, or chide him on fake conservative issues that no one cares about. Theyre always paid pros with furtive funding, that never cross billionaire donors on immigration and Israel.",Donald Trump,FAVOR
"It's good when a #republican admits what many of us already knew. #Republicans are the party of #racists and any people of color who identify as republican are self-loathing, misguided, #idiots. How Racist Is Trumps Republican Party?",Donald Trump,AGAINST
@realDonaldTrump. Keep it up we the people are with you .,Donald Trump,FAVOR
"Why no #InvestigationIntoTrumpLies with 300,000 Americans infected TODAY? #TrumpLied since 12-19-19, a YEAR AGO,didn't keep US ER Med Supplies stocked, DID NOT sign Contract for Co. that DID stock them? Why disband US Pandemic team 2018? #InvestigateThat #RemoveTrumpNow #Impeach",Donald Trump,AGAINST
Im not a fan of Mitt Romney. I dont want his advice. @realDonaldTrump says what we all think #WhiteHousePressBriefing,Donald Trump,FAVOR
Whooooo hooooooo Welcome!! Im not Rep or Dem. I think all career politicians are scumballs. My vote for Trump was a Hail Mary. It was a big middle finger to DC. He is not perfect but he cares about us.,Donald Trump,FAVOR
"#NewBluehand #Bluehand RT realDonaldTrump: .....why President Trump has to deal with North Korea the way it is now. He had to figure out what to do with the Korea mess. I think this is why the President deserves a lot of credit. Harry Kazianis, Center for the National Inter",Donald Trump,FAVOR
"May the #McSally poll results wake up the @SenateGOP @HouseGOP and #Republicans generally and lead us to ease @realDonaldTrump into his new radio talk show before he leads us to a 1934, 1964 or 1974 wipeout.",Donald Trump,AGAINST
A blast from the past but NEVER FORGET what Bill/Hillary & the rest of the Dems REALLY think of us. @realDonaldTrump has been honored many times (even alongside Rosa Parks) for his lifting up of minorities... #WalkAway #WalkAwayFromDemocrats #VoteGOP,Donald Trump,FAVOR
#Typical #Trump skirting the rules #IvankaTrump #JaredKushner Ivanka Trump skirted coronavirus guidelines to travel to N.J. for Passover via @nbcnews,Donald Trump,AGAINST
The Hollyweirds are not happy their pedophilia is fixing to be EXPOSED. Trump knows its there and thats why they are so unhinged!! Ask Cory Feldman hes been try for years! Trump will succeed! Over 2000 arrested this year! Thank God for President Trump!,Donald Trump,FAVOR
"A fight @TheDemocrats started and one that @realDonaldTrump will win. I'd say good luck, but it won't help. #ImpeachmentBackfire #CorruptDemocrats",Donald Trump,FAVOR
"Trump is getting desperate, he will only become more dangerous to the state, threatening media, judiciary, intelligence agencies. The #GOP will not stop him. #TheBluewave must happen",Donald Trump,AGAINST
"No our Super Hero,Vishva Guru @narendramodi will not take any donations from anyone specially products which are made abroad. We are going local. Thanks for kind words #DonaldTrump",Donald Trump,NONE
"The #Democrat's apocalyptic accusations against #Trump are too ridiculous to be taken seriously. The more they &amp; their #Media allies attack the President &amp; lose, the more frantic &amp; desperate is their hateful rhetoric. Amazingly they don't see why #America won't support them.",Donald Trump,FAVOR
@GovStitt adding fuel to #TrumpRallyTulsa by deploying Oklahoma National Guard ... guess he read @foxnewspoll showing Trump voters loved #lafayettepark sh*tshow and is helping Trump produce another made for Trump moment. #VoteBlue2020 2 SaveUSA,Donald Trump,AGAINST
Democrats are our to destroy the American Dream! They will turn our country into the American nightmare if they are not stopped! Conservatives must stick together! #KAG2020 @realDonaldTrump,Donald Trump,FAVOR
Yet another #angryliberal! You guys are so angry that our awesome country is finally getting back on track!! Pretty sad. #Trump,Donald Trump,FAVOR
This is why I left the GOP Trump is only making Russia great again and Putins Russia shouldnt be trusted #gop #Republicans,Donald Trump,AGAINST
"#NH, President #AmyKlobuchar sounds good! What do you think? - Amy is reasonable &amp; plans 2 represent ALL of US. - #Klobuchar promises only what she believes she can deliver. - Amy speaks well on her feet. Amy has the guts &amp; skill 2 verbally crush #DonaldTrump. @amyklobuchar",Donald Trump,AGAINST
"President Donald Trump is the worst perpetrator of false information in the United States, according to the U.N. Special Rapporteur on Freedom of Expression and Opinion.",Donald Trump,AGAINST
"What are people in the Trump administration using unsecured servers? His family does count, right?",Donald Trump,FAVOR
Y'mean the cages that #Obama constructed at Border detention centers that nobody had a problem with before border crisis #Dems caused?@POTUS Trump has already been reuniting kids w real family members &amp; saving so many others from pedos/sex traffickers! Don't fall for DEMS #BigLie,Donald Trump,FAVOR
"The question to ask, I think, is this...Why would these images play with the base? What does this say about the base? Why would WE, #America - follow such a deplorable, vile group? #Trump #POTUS #GOP #Republicans #MigrantCaravan",Donald Trump,AGAINST
"All Trump got was a tour of where a brutal dictator silences his critics. Becoming a brutal dictator is Trump's wet dream, but still.",Donald Trump,AGAINST
"Makes no sense to me. Youve got Ebola, Lyme disease, Spanish flu, Rocky Mountain spotted fever, west Nile, Zika, German measles, etc. its not racist to call it the Chinese flu. #DonaldTrump #coronavirus",Donald Trump,FAVOR
$Trump is making drug price reduction one of the pillars of his 2018 plans. Heads up. The #GOP has apparently lost control of him.,Donald Trump,FAVOR
"TRANSLATION: @DevinNunes claims if @realDonaldTrump breaks the law, Article 2 Section 4 () of the Constitution of the USA doesn't need to run its course because the @GOP believes Trump is above the LAW!! #Election2020 #ImpeachmentHearing",Donald Trump,AGAINST
"#FakeNews .... #Libs, #Democrats these are the lies those in your leadership tell daily... their entire narrative is built on lies and misdirection. #Walkaway #VoteTrump2020!",Donald Trump,FAVOR
You are so sad. Close your mouth and use your ears. There is a lot you might be able to learn from #TheBoss #DonaldJTrump,Donald Trump,FAVOR
":( RT @realDonaldTrump: RT @michaeljknowles: If the election were held in the 24 hours after this #DemocraticDebate, Trump would win every single state, including",Donald Trump,FAVOR
"We like you, but the Trump bashing we could do without. You say not to play politics, yet you do. Neither of you should. Its bad enough from the press Thank you.",Donald Trump,NONE
What lies did Dikc Stain @realDonaldTrump tell today? Puppet Ass Ho. How many pats in his own back did he give himself? @Flotus give your Husband some attention please,Donald Trump,AGAINST
You can't read or comprehend a transcript apparently. Like a has been musicians biased opinion matters anyway. Trump investigated election corruption from 2016. Its fine if dems do it. The president has every right.,Donald Trump,FAVOR
Most read #MarsHillBlog Post of 2019. Trump sues Deutsche Bank and Capital One #DonaldTrump #DeutscheBank #CapitalOne,Donald Trump,NONE
None of these radical Democrats has the energy of Donald Trump. Donald Trump is the only one who has the courage and the strength to sit in the White House. #DemDebate #DemocraticDebate,Donald Trump,FAVOR
Watching @valeriejarret interview. She advised the president on criminal justice reform for 8 years! 2 of which when Dems controlled house senate and white household. And...... NOTHING! She must have been a crappy adviser. @realDonaldTrump got it done! STFU about it.,Donald Trump,FAVOR
"Mitt #Romney: ""The great question the Constitution asks senators to answer is whether the president committed an act so extreme and egregious that it rises to the level of a high crime and misdemeanor. Yes, he did."" #TrumpImpeachment.",Donald Trump,AGAINST
"SecAF Pick: No Need to Ban #Military Use of #Trump Properties #Dems are so full of hate and envy, they conveniently overlook the fact #POTUS is working ""FREE of charge!"" via @GovExec",Donald Trump,FAVOR
